nom,circuit,date,heure_depart,vitesse_moyenne,categorie,distance,categorie2,categorie3,score_denivele,denivele,ville_depart,ville_arrivee,rang_course,score_qualite_ligne_depart,maniere_gagner,temperature,premier,deuxieme,troisieme,quatrieme,cinquieme,sixieme,septieme,huitieme,neuvieme,dixieme
Giro d'Italia,2.UWT,16 May 2023,12:20,40.378,ME - Men Elite,196.0,GT.B.Stage,UCI.WR.GT.B.Stage,76.0,3020.0,Scandiano,Viareggio,17.0,835.0,Sprint of 3 riders,11.0,CORT Magnus,GEE Derek,DE MARCHI Alessandro,PEDERSEN Mads,ACKERMANN Pascal,OLDANI Stefano,MILAN Jonathan,CAVENDISH Mark,MAESTRI Mirco,FIORELLI Filippo
Giro d'Italia,2.UWT,17 May 2023,11:45,42.52,ME - Men Elite,219.0,GT.B.Stage,UCI.WR.GT.B.Stage,60.0,2430.0,Camaiore,Tortona,17.0,835.0,Sprint of large group,15.0,ACKERMANN Pascal,MILAN Jonathan,CAVENDISH Mark,PEDERSEN Mads,OLDANI Stefano,ALBANESE Vincenzo,MAYRHOFER Marius,BALLERINI Davide,CONSONNI Simone,MARIT Arne
Giro d'Italia,2.UWT,18 May 2023,12:40,42.993,ME - Men Elite,185.0,GT.B.Stage,UCI.WR.GT.B.Stage,112.0,2348.0,Bra,Rivoli,17.0,835.0,Sprint of 3 riders,15.0,DENZ Nico,SKUJIŅŠ Toms,BERWICK Sebastian,TONELLI Alessandro,FRIGO Marco,VAN WILDER Ilan,BETTIOL Alberto,SCARONI Christian,HESSMANN Michel,BAUDIN Alex
Giro d'Italia,2.UWT,19 May 2023,15:00,32.827,ME - Men Elite,74.6,GT.B.Stage,UCI.WR.GT.B.Stage,283.0,2456.0,Le Châble,Crans-Montana,17.0,835.0,0.2 km solo,12.0,RUBIO Einer,PINOT Thibaut,CEPEDA Jefferson Alexander,GEE Derek,PARET-PEINTRE Valentin,CARTHY Hugh,ALMEIDA João,DUNBAR Eddie,THOMAS Geraint,ROGLIČ Primož
Giro d'Italia,2.UWT,20 May 2023,12:15,41.946,ME - Men Elite,194.0,GT.B.Stage,UCI.WR.GT.B.Stage,68.0,2336.0,Sierre,Cassano Magnago,17.0,835.0,Sprint of 6 riders,13.0,DENZ Nico,GEE Derek,BETTIOL Alberto,REX Laurenz,BALLERINI Davide,SKUJIŅŠ Toms,MAYRHOFER Marius,OLDANI Stefano,PASQUALON Andrea,MAESTRI Mirco
Giro d'Italia,2.UWT,21 May 2023,11:55,37.303,ME - Men Elite,195.0,GT.B.Stage,UCI.WR.GT.B.Stage,202.0,4040.0,Seregno,Bergamo,17.0,835.0,Sprint of 3 riders,20.0,MCNULTY Brandon,HEALY Ben,FRIGO Marco,MOLLEMA Bauke,RUBIO Einer,VELASCO Simone,PASQUALON Andrea,HUYS Laurens,ALBANESE Vincenzo,BIDARD François
Giro d'Italia,2.UWT,23 May 2023,11:05,34.46,ME - Men Elite,203.0,GT.B.Stage,UCI.WR.GT.B.Stage,456.0,5852.0,Sabbio Chiese,Monte Bondone,17.0,835.0,Sprint à deux,23.0,ALMEIDA João,THOMAS Geraint,ROGLIČ Primož,DUNBAR Eddie,KUSS Sepp,VAN WILDER Ilan,CARUSO Damiano,RUBIO Einer,DE PLUS Laurens,ARENSMAN Thymen
Giro d'Italia,2.UWT,24 May 2023,12:50,44.414,ME - Men Elite,197.0,GT.B.Stage,UCI.WR.GT.B.Stage,5.0,523.0,Pergine Valsugana,Caorle,17.0,835.0,Sprint of large group,24.0,DAINESE Alberto,MILAN Jonathan,MATTHEWS Michael,BONIFAZIO Niccolò,CONSONNI Simone,GAVIRIA Fernando,PASQUALON Andrea,KIRSCH Alex,OLDANI Stefano,ACKERMANN Pascal
Giro d'Italia,2.UWT,25 May 2023,12:30,36.425,ME - Men Elite,161.0,GT.B.Stage,UCI.WR.GT.B.Stage,362.0,4153.0,Oderzo,Val di Zoldo (Palafavera),17.0,835.0,Sprint à deux,21.0,ZANA Filippo,PINOT Thibaut,BARGUIL Warren,GEE Derek,PARET-PEINTRE Aurélien,FRIGO Marco,ROGLIČ Primož,THOMAS Geraint,ALMEIDA João,DUNBAR Eddie
Giro d'Italia,2.UWT,26 May 2023,11:50,33.464,ME - Men Elite,183.0,GT.B.Stage,UCI.WR.GT.B.Stage,478.0,5423.0,Longarone,Tre Cime di Lavaredo,17.0,835.0,1.5 km solo,18.0,BUITRAGO Santiago,GEE Derek,CORT Magnus,ROGLIČ Primož,THOMAS Geraint,ALMEIDA João,CARUSO Damiano,ARENSMAN Thymen,PINOT Thibaut,RUBIO Einer
Giro d'Italia,2.UWT,27 May 2023,11:30,25.145,ME - Men Elite,18.6,GT.B.Stage,UCI.WR.GT.B.Stage,197.0,1070.0,Tarvisio,Monte Lussari,17.0,835.0,Time Trial,18.0,ROGLIČ Primož,THOMAS Geraint,ALMEIDA João,CARUSO Damiano,PINOT Thibaut,KUSS Sepp,MCNULTY Brandon,ARENSMAN Thymen,LEKNESSUND Andreas,VINE Jay
Giro d'Italia,2.UWT,28 May 2023,15:30,44.884,ME - Men Elite,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,Roma,Roma,17.0,835.0,Sprint of large group,26.0,CAVENDISH Mark,KIRSCH Alex,FIORELLI Filippo,DAINESE Alberto,KRIEGER Alexander,STEWART Jake,GAVIRIA Fernando,MATTHEWS Michael,MARIT Arne,STEWART Campbell
Critérium du Dauphiné,2.UWT,11 June 2023,10:30,37.258,ME - Men Elite,152.8,2.WT.Stage,UCI.WR.C1.Stage,328.0,4160.0,Le Pont-de-Claix,La Bastille – Grenoble Alpes Métropole,19.0,781.0,20 km solo,,CICCONE Giulio,VINGEGAARD Jonas,YATES Adam,O'CONNOR Ben,MARTIN Guillaume,HINDLEY Jai,MAJKA Rafał,HAIG Jack,MEINTJES Louis,RODRÍGUEZ Carlos
Critérium du Dauphiné,2.UWT,04 June 2023,13:10,42.416,ME - Men Elite,158.0,2.WT.Stage,UCI.WR.C1.Stage,119.0,2753.0,Chambon-sur-Lac,Chambon-sur-Lac,19.0,781.0,Sprint of large group,20.0,LAPORTE Christophe,TRENTIN Matteo,HERREGODTS Rune,ZINGLE Axel,VAN GILS Maxim,VAN POPPEL Danny,BAGIOLI Andrea,WRIGHT Fred,STANNARD Robert,BRENNER Marco
Critérium du Dauphiné,2.UWT,05 June 2023,12:40,42.736,ME - Men Elite,167.3,2.WT.Stage,UCI.WR.C1.Stage,100.0,2865.0,Brassac-les-Mines,La Chaise-Dieu,19.0,781.0,Sprint of large group,20.0,ALAPHILIPPE Julian,CARAPAZ Richard,TESFATSION Natnael,LAPORTE Christophe,VAN GILS Maxim,STANNARD Robert,WRIGHT Fred,ONLEY Oscar,BRENNER Marco,CHAMPOUSSIN Clément
Critérium du Dauphiné,2.UWT,06 June 2023,12:10,41.084,ME - Men Elite,194.1,2.WT.Stage,UCI.WR.C1.Stage,44.0,2089.0,Monistrol-sur-Loire,Le Coteau,19.0,781.0,Sprint of large group,24.0,LAPORTE Christophe,TRENTIN Matteo,MENTEN Milan,HOFSTETTER Hugo,GOVEKAR Matevž,BAYER Tobias,ZINGLE Axel,MIHKELS Madis,URIANSTAD BUGGE Martin,VAN POPPEL Danny
Critérium du Dauphiné,2.UWT,07 June 2023,13:30,49.804,ME - Men Elite,31.1,2.WT.Stage,UCI.WR.C1.Stage,20.0,408.0,Cours,Belmont-de-la-Loire,19.0,781.0,Time Trial,27.0,BJERG Mikkel,VINGEGAARD Jonas,CAVAGNA Rémi,WRIGHT Fred,O'CONNOR Ben,GROßSCHARTNER Felix,HERREGODTS Rune,YATES Adam,OLIVEIRA Nelson,CASTROVIEJO Jonathan
Critérium du Dauphiné,2.UWT,08 June 2023,12:05,47.05,ME - Men Elite,191.1,2.WT.Stage,UCI.WR.C1.Stage,98.0,2018.0,Cormoranche-sur-Saône,Salins-les-Bains,19.0,781.0,15.8 km solo,26.0,VINGEGAARD Jonas,ALAPHILIPPE Julian,JOHANNESSEN Tobias Halland,CHAMPOUSSIN Clément,POOLE Max,HINDLEY Jai,MAS Enric,YATES Adam,MARTINEZ Lenny,CHAVES Esteban
Critérium du Dauphiné,2.UWT,09 June 2023,12:20,42.054,ME - Men Elite,170.2,2.WT.Stage,UCI.WR.C1.Stage,243.0,3406.0,Nantua,Crest-Voland,19.0,781.0,Sprint à deux,21.0,ZIMMERMANN Georg,BURGAUDEAU Mathieu,CASTROVIEJO Jonathan,CICCONE Giulio,O'CONNOR Ben,YATES Adam,HAIG Jack,HINDLEY Jai,ALAPHILIPPE Julian,MAS Enric
Critérium du Dauphiné,2.UWT,10 June 2023,10:40,34.693,ME - Men Elite,147.9,2.WT.Stage,UCI.WR.C1.Stage,312.0,4015.0,Porte-de-Savoie,Col de la Croix de Fer,19.0,781.0,5.3 km solo,19.0,VINGEGAARD Jonas,YATES Adam,HINDLEY Jai,O'CONNOR Ben,POOLE Max,HAIG Jack,MARTIN Guillaume,TRÆEN Torstein,MARTÍNEZ Daniel Felipe,MEINTJES Louis
Critérium du Dauphiné,2.UWT,11 June 2023,10:30,37.258,ME - Men Elite,152.8,2.WT.Stage,UCI.WR.C1.Stage,328.0,4160.0,Le Pont-de-Claix,La Bastille – Grenoble Alpes Métropole,19.0,781.0,20 km solo,22.0,CICCONE Giulio,VINGEGAARD Jonas,YATES Adam,O'CONNOR Ben,MARTIN Guillaume,HINDLEY Jai,MAJKA Rafał,HAIG Jack,MEINTJES Louis,RODRÍGUEZ Carlos
Tour de Suisse,2.UWT,18 June 2023,14:27,47.568,ME - Men Elite,25.7,2.WT.Stage,UCI.WR.C1.Stage,37.0,363.0,St. Gallen,Abtwil,17.0,855.0,Time Trial,,AYUSO Juan,EVENEPOEL Remco,SKJELMOSE Mattias,BISSEGGER Stefan,VAN AERT Wout,ASGREEN Kasper,CATTANEO Mattia,SOBRERO Matteo,FISHER-BLACK Finn,POWLESS Neilson
Tour de Suisse,2.UWT,11 June 2023,14:25,56.375,ME - Men Elite,12.7,2.WT.Stage,UCI.WR.C1.Stage,2.0,76.0,Einsiedeln,Einsiedeln,17.0,855.0,Time Trial,23.0,KÜNG Stefan,EVENEPOEL Remco,VAN AERT Wout,SHEFFIELD Magnus,PRICE-PEJTERSEN Johan,SKJELMOSE Mattias,BISSEGGER Stefan,SOBRERO Matteo,ASGREEN Kasper,AYUSO Juan
Tour de Suisse,2.UWT,12 June 2023,13:09,44.612,ME - Men Elite,173.7,2.WT.Stage,UCI.WR.C1.Stage,48.0,1893.0,Beromünster,Nottwil,17.0,855.0,Sprint of large group,25.0,GIRMAY Biniam,DÉMARE Arnaud,VAN AERT Wout,BITTNER Pavel,SAGAN Peter,MEEUS Jordi,GARCÍA CORTINA Iván,ARANBURU Alex,TEUNISSEN Mike,BEULLENS Cedric
Tour de Suisse,2.UWT,13 June 2023,13:43,41.236,ME - Men Elite,143.8,2.WT.Stage,UCI.WR.C1.Stage,237.0,2617.0,Tafers,Villars-sur-Ollon,17.0,855.0,0.5 km solo,22.0,SKJELMOSE Mattias,GALL Felix,AYUSO Juan,EVENEPOEL Remco,UIJTDEBROEKS Cian,BILBAO Pello,KELDERMAN Wilco,URÁN Rigoberto,SHEFFIELD Magnus,BARDET Romain
Tour de Suisse,2.UWT,14 June 2023,12:40,41.148,ME - Men Elite,152.5,2.WT.Stage,UCI.WR.C1.Stage,283.0,2795.0,Monthey,Leukerbad,17.0,855.0,18 km solo,25.0,GALL Felix,EVENEPOEL Remco,SKJELMOSE Mattias,UIJTDEBROEKS Cian,KELDERMAN Wilco,BILBAO Pello,BARDET Romain,MONIQUET Sylvain,TEJADA Harold,SCHACHMANN Maximilian
Tour de Suisse,2.UWT,15 June 2023,10:43,39.193,ME - Men Elite,211.0,2.WT.Stage,UCI.WR.C1.Stage,289.0,4654.0,Fiesch,La Punt,17.0,855.0,11.8 km solo,18.0,AYUSO Juan,SKJELMOSE Mattias,BILBAO Pello,URÁN Rigoberto,BARDET Romain,KELDERMAN Wilco,COSTA Rui,GALL Felix,TIBERI Antonio,EVENEPOEL Remco
Tour de Suisse,2.UWT,16 June 2023,12:30,,ME - Men Elite,140.9,2.WT.Stage,UCI.WR.C1.Stage,148.0,1938.0,Chur,Oberwil-Lieli,17.0,855.0,,24.0,PIDCOCK Thomas,HEIDUK Kim,KWIATKOWSKI Michał,NARVÁEZ Jhonatan,SWIFT Connor,TULETT Ben,GALL Felix,BERTHET Clément,CHEREL Mikaël,DEWULF Stan
Tour de Suisse,2.UWT,17 June 2023,12:21,45.672,ME - Men Elite,183.5,2.WT.Stage,UCI.WR.C1.Stage,88.0,2453.0,Tübach,Weinfelden,17.0,855.0,17.1 km solo,25.0,EVENEPOEL Remco,VAN AERT Wout,COQUARD Bryan,MANZIN Lorrenzo,ARANBURU Alex,VERMAERKE Kevin,GRÉGOIRE Romain,KOCH Jonas,SERRANO Gonzalo,DINHAM Matthew
Tour de Suisse,2.UWT,18 June 2023,14:27,47.568,ME - Men Elite,25.7,2.WT.Stage,UCI.WR.C1.Stage,37.0,363.0,St. Gallen,Abtwil,17.0,855.0,Time Trial,27.0,AYUSO Juan,EVENEPOEL Remco,SKJELMOSE Mattias,BISSEGGER Stefan,VAN AERT Wout,ASGREEN Kasper,CATTANEO Mattia,SOBRERO Matteo,FISHER-BLACK Finn,POWLESS Neilson
Tour de France,2.UWT,23 July 2023,16:40,39.19,ME - Men Elite,115.1,GT.A.Stage,UCI.WR.GT.A.Stage,14.0,577.0,Saint-Quentin-en-Yvelines,Paris,1.0,1584.0,Sprint of large group,,MEEUS Jordi,PHILIPSEN Jasper,GROENEWEGEN Dylan,PEDERSEN Mads,BOL Cees,GIRMAY Biniam,COQUARD Bryan,WÆRENSKJOLD Søren,STRONG Corbin,MOZZATO Luca
Tour de France,2.UWT,01 July 2023,12:55,41.55,ME - Men Elite,182.0,GT.A.Stage,UCI.WR.GT.A.Stage,166.0,3221.0,Bilbao,Bilbao,1.0,1584.0,0.35 km solo,23.0,YATES Adam,YATES Simon,POGAČAR Tadej,PINOT Thibaut,WOODS Michael,LAFAY Victor,HINDLEY Jai,SKJELMOSE Mattias,VINGEGAARD Jonas,GAUDU David
Tour de France,2.UWT,02 July 2023,12:25,43.726,ME - Men Elite,208.9,GT.A.Stage,UCI.WR.GT.A.Stage,141.0,2949.0,Vitoria-Gasteiz,San Sébastián,1.0,1584.0,0.95 km solo,21.0,LAFAY Victor,VAN AERT Wout,POGAČAR Tadej,PIDCOCK Thomas,BILBAO Pello,WOODS Michael,BARDET Romain,TEUNS Dylan,HINDLEY Jai,CRAS Steff
Tour de France,2.UWT,03 July 2023,13:15,40.989,ME - Men Elite,193.5,GT.A.Stage,UCI.WR.GT.A.Stage,68.0,2667.0,Amorebieta-Etxano,Bayonne,1.0,1584.0,Sprint of large group,23.0,PHILIPSEN Jasper,BAUHAUS Phil,EWAN Caleb,JAKOBSEN Fabio,VAN AERT Wout,CAVENDISH Mark,MEEUS Jordi,GROENEWEGEN Dylan,PEDERSEN Mads,COQUARD Bryan
Tour de France,2.UWT,04 July 2023,13:20,41.09,ME - Men Elite,181.8,GT.A.Stage,UCI.WR.GT.A.Stage,20.0,1427.0,Dax,Nogaro,1.0,1584.0,Sprint of large group,25.0,PHILIPSEN Jasper,EWAN Caleb,BAUHAUS Phil,COQUARD Bryan,CAVENDISH Mark,VAN POPPEL Danny,KRISTOFF Alexander,MEZGEC Luka,VAN AERT Wout,PEDERSEN Mads
Tour de France,2.UWT,05 July 2023,13:25,41.17,ME - Men Elite,162.7,GT.A.Stage,UCI.WR.GT.A.Stage,239.0,3652.0,Pau,Laruns,1.0,1584.0,20.2 km solo,22.0,HINDLEY Jai,CICCONE Giulio,GALL Felix,BUCHMANN Emanuel,VINGEGAARD Jonas,SKJELMOSE Mattias,MARTÍNEZ Daniel Felipe,POGAČAR Tadej,GAUDU David,RODRÍGUEZ Carlos
Tour de France,2.UWT,06 July 2023,13:25,37.083,ME - Men Elite,144.9,GT.A.Stage,UCI.WR.GT.A.Stage,310.0,3894.0,Tarbes,Cauterets-Cambasque,1.0,1584.0,2.7 km solo,21.0,POGAČAR Tadej,VINGEGAARD Jonas,JOHANNESSEN Tobias Halland,GUERREIRO Ruben,SHAW James,HINDLEY Jai,RODRÍGUEZ Carlos,YATES Simon,YATES Adam,BARDET Romain
Tour de France,2.UWT,07 July 2023,13:30,45.013,ME - Men Elite,169.9,GT.A.Stage,UCI.WR.GT.A.Stage,7.0,808.0,Mont-de-Marsan,Bordeaux,1.0,1584.0,Sprint of large group,32.0,PHILIPSEN Jasper,CAVENDISH Mark,GIRMAY Biniam,MOZZATO Luca,GROENEWEGEN Dylan,MEEUS Jordi,BAUHAUS Phil,COQUARD Bryan,KRISTOFF Alexander,PEDERSEN Mads
Tour de France,2.UWT,08 July 2023,12:45,47.704,ME - Men Elite,200.7,GT.A.Stage,UCI.WR.GT.A.Stage,61.0,1996.0,Libourne,Limoges,1.0,1584.0,Sprint of large group,31.0,PEDERSEN Mads,PHILIPSEN Jasper,VAN AERT Wout,GROENEWEGEN Dylan,EEKHOFF Nils,COQUARD Bryan,DE BUYST Jasper,TILLER Rasmus,STRONG Corbin,POGAČAR Tadej
Tour de France,2.UWT,09 July 2023,13:45,42.144,ME - Men Elite,182.4,GT.A.Stage,UCI.WR.GT.A.Stage,273.0,3441.0,Saint-Léonard-de-Noblat,Puy de Dôme,1.0,1584.0,0.44 km solo,30.0,WOODS Michael,LATOUR Pierre,MOHORIČ Matej,JORGENSON Matteo,BERTHET Clément,POWLESS Neilson,LUTSENKO Alexey,GREGAARD Jonas,BURGAUDEAU Mathieu,DE LA CRUZ David
Tour de France,2.UWT,11 July 2023,13:20,43.136,ME - Men Elite,167.2,GT.A.Stage,UCI.WR.GT.A.Stage,118.0,3151.0,Vulcania,Issoire,1.0,1584.0,Sprint of small group,30.0,BILBAO Pello,ZIMMERMANN Georg,O'CONNOR Ben,NEILANDS Krists,CHAVES Esteban,PEDRERO Antonio,SKJELMOSE Mattias,KWIATKOWSKI Michał,BARGUIL Warren,ALAPHILIPPE Julian
Tour de France,2.UWT,12 July 2023,13:25,44.62,ME - Men Elite,179.3,GT.A.Stage,UCI.WR.GT.A.Stage,34.0,1873.0,Clermont-Ferrand,Moulins,1.0,1584.0,Sprint of large group,23.0,PHILIPSEN Jasper,GROENEWEGEN Dylan,BAUHAUS Phil,COQUARD Bryan,PEDERSEN Mads,KRISTOFF Alexander,MOZZATO Luca,SAGAN Peter,VAN AERT Wout,WELSFORD Sam
Tour de France,2.UWT,13 July 2023,13:20,43.712,ME - Men Elite,168.8,GT.A.Stage,UCI.WR.GT.A.Stage,147.0,3120.0,Roanne,Belleville-en-Beaujolais,1.0,1584.0,30.8 km solo,25.0,IZAGIRRE Ion,BURGAUDEAU Mathieu,JORGENSON Matteo,BENOOT Tiesj,JOHANNESSEN Tobias Halland,PINOT Thibaut,MARTIN Guillaume,TEUNS Dylan,GUERREIRO Ruben,CAMPENAERTS Victor
Tour de France,2.UWT,14 July 2023,13:45,41.853,ME - Men Elite,137.8,GT.A.Stage,UCI.WR.GT.A.Stage,260.0,2413.0,Châtillon-Sur-Chalaronne,Grand Colombier,1.0,1584.0,11.7 km solo,28.0,KWIATKOWSKI Michał,VAN GILS Maxim,POGAČAR Tadej,VINGEGAARD Jonas,PIDCOCK Thomas,HINDLEY Jai,SHAW James,TEJADA Harold,YATES Simon,YATES Adam
Tour de France,2.UWT,15 July 2023,13:20,38.149,ME - Men Elite,151.8,GT.A.Stage,UCI.WR.GT.A.Stage,308.0,4281.0,Annemasse,Morzine les Portes du Soleil,1.0,1584.0,8 km solo,28.0,RODRÍGUEZ Carlos,POGAČAR Tadej,VINGEGAARD Jonas,YATES Adam,KUSS Sepp,HINDLEY Jai,GALL Felix,BILBAO Pello,YATES Simon,MARTIN Guillaume
Tour de France,2.UWT,16 July 2023,13:20,38.255,ME - Men Elite,179.0,GT.A.Stage,UCI.WR.GT.A.Stage,335.0,4483.0,Les Gets les Portes du Soleil,Saint-Gervais Mont-Blanc,1.0,1584.0,10.8 km solo,25.0,POELS Wout,VAN AERT Wout,BURGAUDEAU Mathieu,CRADDOCK Lawson,LANDA Mikel,PINOT Thibaut,MARTIN Guillaume,SKJELMOSE Mattias,GUGLIELMI Simon,BARGUIL Warren
Tour de France,2.UWT,18 July 2023,13:05,41.227,ME - Men Elite,22.4,GT.A.Stage,UCI.WR.GT.A.Stage,109.0,636.0,Passy,Combloux,1.0,1584.0,Time Trial,31.0,VINGEGAARD Jonas,POGAČAR Tadej,VAN AERT Wout,BILBAO Pello,YATES Simon,CAVAGNA Rémi,YATES Adam,SKJELMOSE Mattias,PEDERSEN Mads,GAUDU David
Tour de France,2.UWT,19 July 2023,12:30,34.386,ME - Men Elite,165.7,GT.A.Stage,UCI.WR.GT.A.Stage,445.0,5399.0,Saint-Gervais Mont-Blanc,Courchevel,1.0,1584.0,13.1 km solo,24.0,GALL Felix,YATES Simon,BILBAO Pello,VINGEGAARD Jonas,GAUDU David,JOHANNESSEN Tobias Halland,HARPER Chris,MAJKA Rafał,YATES Adam,KELDERMAN Wilco
Tour de France,2.UWT,20 July 2023,13:35,44.951,ME - Men Elite,184.9,GT.A.Stage,UCI.WR.GT.A.Stage,18.0,1216.0,Moûtiers,Bourg-en-Bresse,1.0,1584.0,Sprint of small group,28.0,ASGREEN Kasper,EENKHOORN Pascal,ABRAHAMSEN Jonas,PHILIPSEN Jasper,PEDERSEN Mads,BOL Cees,MEEUS Jordi,TRENTIN Matteo,LAPORTE Christophe,MOZZATO Luca
Tour de France,2.UWT,21 July 2023,13:30,49.13,ME - Men Elite,172.8,GT.A.Stage,UCI.WR.GT.A.Stage,50.0,1934.0,Moirans-en-Montagne,Poligny,1.0,1584.0,Sprint of 3 riders,21.0,MOHORIČ Matej,ASGREEN Kasper,O'CONNOR Ben,PHILIPSEN Jasper,PEDERSEN Mads,LAPORTE Christophe,MEZGEC Luka,BETTIOL Alberto,TRENTIN Matteo,PIDCOCK Thomas
Tour de France,2.UWT,22 July 2023,13:45,38.64,ME - Men Elite,133.5,GT.A.Stage,UCI.WR.GT.A.Stage,303.0,3471.0,Belfort,Le Markstein,1.0,1584.0,Sprint of 5 riders,22.0,POGAČAR Tadej,GALL Felix,VINGEGAARD Jonas,YATES Simon,YATES Adam,BARGUIL Warren,PINOT Thibaut,BILBAO Pello,JOHANNESSEN Tobias Halland,MAJKA Rafał
Tour de France,2.UWT,23 July 2023,16:40,39.19,ME - Men Elite,115.1,GT.A.Stage,UCI.WR.GT.A.Stage,14.0,577.0,Saint-Quentin-en-Yvelines,Paris,1.0,1584.0,Sprint of large group,23.0,MEEUS Jordi,PHILIPSEN Jasper,GROENEWEGEN Dylan,PEDERSEN Mads,BOL Cees,GIRMAY Biniam,COQUARD Bryan,WÆRENSKJOLD Søren,STRONG Corbin,MOZZATO Luca
Tour de Pologne,2.UWT,04 August 2023,14:45,47.889,ME - Men Elite,166.6,2.WT.Stage,UCI.WR.C2.Stage,13.0,974.0,Zabrze,Kraków,36.0,500.0,Sprint of large group,,MERLIER Tim,DE KLEIJN Arvid,GAVIRIA Fernando,THIJSSEN Gerben,PENHOËT Paul,ANIOŁKOWSKI Stanisław,GAUTHERAT Pierre,SELIG Rüdiger,MOSCHETTI Matteo,PASQUALON Andrea
Tour de Pologne,2.UWT,29 July 2023,12:15,44.035,ME - Men Elite,183.7,2.WT.Stage,UCI.WR.C2.Stage,3.0,719.0,Poznań,Poznań,36.0,500.0,Sprint of large group,26.0,MERLIER Tim,KOOIJ Olav,GAVIRIA Fernando,BENNETT Sam,WALSCHEID Max,PATERSKI Maciej,ANIOŁKOWSKI Stanisław,ABERASTURI Jon,MARECZKO Jakub,THIJSSEN Gerben
Tour de Pologne,2.UWT,30 July 2023,13:35,40.992,ME - Men Elite,202.9,2.WT.Stage,UCI.WR.C2.Stage,140.0,2364.0,Leszno,Karpacz,36.0,500.0,Sprint à deux,23.0,MOHORIČ Matej,ALMEIDA João,KWIATKOWSKI Michał,ONLEY Oscar,VAN WILDER Ilan,MARTINEZ Lenny,BATTISTELLA Samuele,DUNBAR Eddie,MONIQUET Sylvain,MAJKA Rafał
Tour de Pologne,2.UWT,31 July 2023,12:35,39.279,ME - Men Elite,162.3,2.WT.Stage,UCI.WR.C2.Stage,143.0,3067.0,Wałbrzych,Duszniki-Zdrój,36.0,500.0,Sprint of small group,19.0,MAJKA Rafał,MOHORIČ Matej,KWIATKOWSKI Michał,VAN WILDER Ilan,ONLEY Oscar,SCARONI Christian,MARTINEZ Lenny,VENDRAME Andrea,ALMEIDA João,HIGUITA Sergio
Tour de Pologne,2.UWT,01 August 2023,12:00,45.379,ME - Men Elite,199.1,2.WT.Stage,UCI.WR.C2.Stage,5.0,846.0,Strzelin,Opole,36.0,500.0,Sprint of large group,20.0,KOOIJ Olav,VAN DEN BERG Marijn,MOSCHETTI Matteo,WALSCHEID Max,BENNETT Sam,MARECZKO Jakub,MERLIER Tim,DE KLEIJN Arvid,TAMINIAUX Lionel,KOPECKÝ Matyáš
Tour de Pologne,2.UWT,02 August 2023,11:50,40.926,ME - Men Elite,198.8,2.WT.Stage,UCI.WR.C2.Stage,111.0,3028.0,Pszczyna,Bielsko-Biala,36.0,500.0,Sprint of small group,21.0,VAN DEN BERG Marijn,MOHORIČ Matej,ALMEIDA João,KWIATKOWSKI Michał,FISHER-BLACK Finn,KRON Andreas,HIGUITA Sergio,ASKEY Lewis,SCARONI Christian,BUDZINSKI Marcin
Tour de Pologne,2.UWT,03 August 2023,13:32,51.965,ME - Men Elite,16.6,2.WT.Stage,UCI.WR.C2.Stage,3.0,127.0,Katowice,Katowice,36.0,500.0,Time Trial,20.0,CATTANEO Mattia,ALMEIDA João,THOMAS Geraint,FISHER-BLACK Finn,WELLENS Tim,VAN WILDER Ilan,VAUQUELIN Kévin,KWIATKOWSKI Michał,FOSS Tobias,MCNULTY Brandon
Tour de Pologne,2.UWT,04 August 2023,14:45,47.889,ME - Men Elite,166.6,2.WT.Stage,UCI.WR.C2.Stage,13.0,974.0,Zabrze,Kraków,36.0,500.0,Sprint of large group,23.0,MERLIER Tim,DE KLEIJN Arvid,GAVIRIA Fernando,THIJSSEN Gerben,PENHOËT Paul,ANIOŁKOWSKI Stanisław,GAUTHERAT Pierre,SELIG Rüdiger,MOSCHETTI Matteo,PASQUALON Andrea
Renewi Tour,2.UWT,27 August 2023,10:45,45.498,ME - Men Elite,187.3,2.WT.Stage,UCI.WR.C2.Stage,36.0,1841.0,Riemst,Bilzen,30.0,584.0,Sprint of 5 riders,,MOHORIČ Matej,TRENTIN Matteo,KRAGH ANDERSEN Søren,DE BUYST Jasper,DE LIE Arnaud,STUYVEN Jasper,PHILIPSEN Jasper,TEUNISSEN Mike,ZINGLE Axel,LAMPAERT Yves
Renewi Tour,2.UWT,23 August 2023,13:02,47.326,ME - Men Elite,182.9,2.WT.Stage,UCI.WR.C2.Stage,0.0,365.0,Blankenberge,Ardooie,30.0,584.0,Sprint of large group,26.0,PHILIPSEN Jasper,MERLIER Tim,KOOIJ Olav,DE LIE Arnaud,GROENEWEGEN Dylan,TRENTIN Matteo,PITHIE Laurence,MARIT Arne,VIVIANI Elia,RUSSO Clément
Renewi Tour,2.UWT,24 August 2023,14:02,54.099,ME - Men Elite,13.6,2.WT.Stage,UCI.WR.C2.Stage,0.0,12.0,Sluis,Sluis,30.0,584.0,Time Trial,23.0,TARLING Joshua,WELLENS Tim,LAMPAERT Yves,STUYVEN Jasper,VERMEERSCH Florian,ASGREEN Kasper,HOOLE Daan,BJERG Mikkel,FOSS Tobias,MOHORIČ Matej
